"transactionid";"customerid";"age";"gender";"Marital Status";"income";"Product Name";"storename";"groupstore";"Type";"latitude";"longitude";"price";"qty";"totalamount";"DATE"
TR61498;357;48;0;Married;18.14;Ginger Candy ;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";3200;6;19200;2022-08-26
TR63825;207;35;1;Married;10.54;Potato Chip;Bonafid;Gita;General Trade;-7,250445;"112,768845";12000;3;36000;2022-08-26
TR84960;273;27;1;Married;3.32;Thai Tea;Bonafid;Gita;General Trade;-7,250445;"112,768845";4200;3;12600;2022-08-26
TR12201;352;69;0;Single;6.15;Oat;Buana;Buana;General Trade;-1,26916;"116,825264";16000;3;48000;2022-08-27
TR20992;435;29;1;Married;3.61;Yoghurt;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";10000;7;70000;2022-08-27
TR26350;8;37;1;Married;5.49;Ginger Candy ;Priangan;Priangan;Modern Trade;-5,45;"105,26667";3200;4;12800;2022-08-27
TR29927;265;62;1;Married;9.07;Oat;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";16000;2;32000;2022-08-27
TR37185;161;41;0;Married;20.02;Cheese Stick;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";15000;4;60000;2022-08-27
TR53207;338;46;1;Married;5.12;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;2;8400;2022-08-27
TR6899;299;37;1;Married;4.54;Coffee Candy;Buana;Buana;General Trade;-1,26916;"116,825264";9400;3;28200;2022-08-27
TR75819;397;24;0;Single;6.42;Yoghurt;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";10000;1;10000;2022-08-27
TR91047;250;30;1;Married;3.96;Cheese Stick;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";15000;1;15000;2022-08-27
TR97950;330;61;1;Married;7;Choco Bar;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";8800;8;70400;2022-08-27
TR99324;292;31;0;Single;9.57;Cashew;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";18000;3;54000;2022-08-27
TR14989;202;28;0;Married;4.53;Ginger Candy ;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";3200;7;22400;2022-08-28
TR18138;146;27;0;Married;3.16;Crackers;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";7500;1;7500;2022-08-28
TR23947;34;45;0;Married;6.36;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;2;8400;2022-08-28
TR34848;428;60;1;Married;4.49;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;5;21000;2022-08-28
TR48254;195;31;1;Married;10.91;Oat;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";16000;1;16000;2022-08-28
TR62819;184;33;0;Single;13.93;Choco Bar;Bonafid;Gita;General Trade;-7,250445;"112,768845";8800;7;61600;2022-08-28
TR71741;36;32;1;Married;10.4;Yoghurt;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";10000;6;60000;2022-08-28
TR81955;102;39;0;Married;6.44;Yoghurt;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";10000;2;20000;2022-08-28
TR82050;145;37;0;Single;14.59;Choco Bar;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";8800;3;26400;2022-08-28
TR87447;362;25;0;Single;7.47;Cheese Stick;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";15000;2;30000;2022-08-28
TR89566;408;34;1;Married;9.45;Cheese Stick;Buana;Buana;General Trade;-1,26916;"116,825264";15000;3;45000;2022-08-28
TR91768;160;48;1;Married;12.57;Cashew;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";18000;1;18000;2022-08-28
TR98746;155;40;0;Married;7.17;Coffee Candy;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";9400;6;56400;2022-08-28
TR16690;353;25;0;Single;1.32;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;5;21000;2022-08-29
TR17660;209;47;0;Single;2.55;Cashew;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";18000;3;54000;2022-08-29
TR45310;318;18;0;Single;3.64;Crackers;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";7500;1;7500;2022-08-29
TR55449;317;55;0;Married;13.89;Thai Tea;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";4200;5;21000;2022-08-29
TR57021;384;59;1;Married;4.42;Ginger Candy ;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";3200;4;12800;2022-08-29
TR58354;404;22;0;Single;2.69;Choco Bar;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";8800;3;26400;2022-08-29
TR64723;217;39;1;Single;6.96;Crackers;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";7500;5;37500;2022-08-29
TR7241;351;45;1;Married;18.34;Oat;Priangan;Priangan;Modern Trade;-5,45;"105,26667";16000;3;48000;2022-08-29
TR75138;19;24;1;Single;4.14;Oat;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";16000;2;32000;2022-08-29
TR9402;161;41;0;Married;20.02;Coffee Candy;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";9400;2;18800;2022-08-29
TR95596;423;22;0;Married;3.55;Oat;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";16000;1;16000;2022-08-29
TR11644;293;54;0;Married;10.4;Crackers;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";7500;1;7500;2022-08-30
TR11870;282;55;0;Married;11.38;Coffee Candy;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";9400;3;28200;2022-08-30
TR15572;32;34;0;Married;10.96;Potato Chip;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";12000;2;24000;2022-08-30
TR25557;139;38;1;Married;5.17;Coffee Candy;Priangan;Priangan;Modern Trade;-5,45;"105,26667";9400;6;56400;2022-08-30
TR31765;329;19;1;Single;0;Potato Chip;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";12000;3;36000;2022-08-30
TR34067;38;56;0;Married;14.32;Cashew;Buana Indah;Buana;General Trade;"3,316694";"114,590111";18000;3;54000;2022-08-30
TR38944;248;36;1;Married;5.76;Coffee Candy;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";9400;4;37600;2022-08-30
TR3915;206;68;0;Married;8.3;Cheese Stick;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";15000;5;75000;2022-08-30
TR4319;329;19;1;Single;0;Crackers;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";7500;6;45000;2022-08-30
TR59731;272;60;0;Married;4.05;Ginger Candy ;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";3200;7;22400;2022-08-30
TR60829;256;56;0;Married;7.09;Coffee Candy;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";9400;2;18800;2022-08-30
TR6162;309;23;0;Single;3.03;Choco Bar;Buana;Buana;General Trade;-1,26916;"116,825264";8800;8;70400;2022-08-30
TR64729;252;18;1;Single;0;Ginger Candy ;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";3200;7;22400;2022-08-30
TR6832;423;22;0;Married;3.55;Crackers;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";7500;6;45000;2022-08-30
TR6907;298;38;1;Married;8.99;Crackers;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";7500;1;7500;2022-08-30
TR71313;401;45;0;Married;4.08;Crackers;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";7500;6;45000;2022-08-30
TR74741;234;61;1;Married;10.86;Crackers;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";7500;5;37500;2022-08-30
TR96145;326;24;1;Single;2.69;Crackers;Buana;Buana;General Trade;-1,26916;"116,825264";7500;3;22500;2022-08-30
TR97351;254;58;0;Single;6.05;Oat;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";16000;1;16000;2022-08-30
TR97399;46;36;1;Married;8.31;Yoghurt;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";10000;3;30000;2022-08-30
TR18538;24;37;0;Married;9.53;Thai Tea;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";4200;5;21000;2022-08-31
TR24712;294;54;1;Married;19.07;Cheese Stick;Bonafid;Gita;General Trade;-7,250445;"112,768845";15000;3;45000;2022-08-31
TR49366;13;23;0;Single;2.03;Cheese Stick;Bonafid;Gita;General Trade;-7,250445;"112,768845";15000;5;75000;2022-08-31
TR51156;208;39;1;Married;7.52;Thai Tea;Buana;Buana;General Trade;-1,26916;"116,825264";4200;5;21000;2022-08-31
TR68328;112;31;1;Married;4.44;Coffee Candy;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";9400;2;18800;2022-08-31
TR68655;314;35;0;Married;6.64;Potato Chip;Buana Indah;Buana;General Trade;"3,316694";"114,590111";12000;1;12000;2022-08-31
TR85194;390;20;1;Single;3.7;Crackers;Buana;Buana;General Trade;-1,26916;"116,825264";7500;4;30000;2022-08-31
TR9684;16;52;0;Married;11.8;Ginger Candy ;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";3200;5;16000;2022-08-31
TR99756;279;62;0;Married;5.35;Choco Bar;Buana;Buana;General Trade;-1,26916;"116,825264";8800;6;52800;2022-08-31
TR1570;167;28;1;Married;2.91;Choco Bar;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";8800;10;88000;2022-04-01
TR20448;374;32;0;Single;5.4;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;3;12600;2022-04-01
TR21972;423;22;0;Married;3.55;Potato Chip;Bonafid;Gita;General Trade;-7,250445;"112,768845";12000;4;48000;2022-04-01
TR30075;162;49;0;Married;11.46;Cashew;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";18000;2;36000;2022-04-01
TR37604;282;55;0;Married;11.38;Cashew;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";18000;2;36000;2022-04-01
TR5146;282;55;0;Married;11.38;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;4;16800;2022-04-01
TR67389;445;51;0;Married;14.48;Potato Chip;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";12000;2;24000;2022-04-01
TR68241;75;34;0;Married;9.69;Coffee Candy;Bonafid;Gita;General Trade;-7,250445;"112,768845";9400;3;28200;2022-04-01
TR7470;153;36;1;Married;9.54;Crackers;Buana Indah;Buana;General Trade;"3,316694";"114,590111";7500;2;15000;2022-09-01
TR77543;55;34;1;Married;8.44;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;3;12600;2022-09-01
TR82183;444;53;0;Married;15.31;Thai Tea;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";4200;3;12600;2022-09-01
TR83657;36;32;1;Married;10.4;Thai Tea;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";4200;3;12600;2022-09-01
TR86268;413;31;0;Married;8.8;Crackers;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";7500;5;37500;2022-09-01
TR92136;140;54;0;Married;9.57;Coffee Candy;Bonafid;Gita;General Trade;-7,250445;"112,768845";9400;4;37600;2022-09-01
TR96869;103;31;1;Single;4.01;Ginger Candy ;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";3200;4;12800;2022-09-01
TR98274;146;27;0;Married;3.16;Thai Tea;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";4200;3;12600;2022-09-01
TR16677;217;39;1;Single;6.96;Ginger Candy ;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";3200;5;16000;2022-09-02
TR28208;105;61;0;Married;7.54;Cheese Stick;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";15000;1;15000;2022-09-02
TR30469;210;33;0;Married;10.9;Choco Bar;Buana;Buana;General Trade;-1,26916;"116,825264";8800;7;61600;2022-09-02
TR40379;422;21;1;Single;3.88;Ginger Candy ;Buana Indah;Buana;General Trade;"3,316694";"114,590111";3200;7;22400;2022-09-02
TR46823;269;39;1;Married;6.3;Coffee Candy;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";9400;6;56400;2022-09-02
TR50181;289;29;0;Married;2.37;Thai Tea;Buana Indah;Buana;General Trade;"3,316694";"114,590111";4200;2;8400;2022-09-02
TR51422;443;33;1;Married;9.28;Choco Bar;Buana;Buana;General Trade;-1,26916;"116,825264";8800;8;70400;2022-09-02
TR52983;130;40;0;Married;9.73;Oat;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";16000;2;32000;2022-09-02
TR55857;175;60;0;Married;9.7;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;2;8400;2022-09-02
TR56170;398;33;0;Married;7.44;Cheese Stick;Buana;Buana;General Trade;-1,26916;"116,825264";15000;5;75000;2022-09-02
TR64658;282;55;0;Married;11.38;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;3;12600;2022-09-02
TR6532;61;40;0;Married;7;Thai Tea;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";4200;3;12600;2022-09-02
TR76847;362;25;0;Single;7.47;Coffee Candy;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";9400;3;28200;2022-09-02
TR80901;12;2;1;Married;4.94;Choco Bar;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";8800;10;88000;2022-09-02
TR83941;10;34;1;Married;4;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;3;12600;2022-09-02
TR10750;377;53;0;Single;10.39;Thai Tea;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";4200;2;8400;2022-09-03
TR13595;268;49;1;Single;5.18;Cashew;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";18000;4;72000;2022-09-03
TR2837;412;18;1;Single;0;Cheese Stick;Bonafid;Gita;General Trade;-7,250445;"112,768845";15000;1;15000;2022-09-03
TR28840;413;31;0;Married;8.8;Coffee Candy;Buana Indah;Buana;General Trade;"3,316694";"114,590111";9400;4;37600;2022-09-03
TR36938;330;61;1;Married;7;Yoghurt;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";10000;5;50000;2022-09-03
TR45595;264;21;1;Single;1.12;Coffee Candy;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";9400;2;18800;2022-09-03
TR49953;215;25;0;Single;5.54;Coffee Candy;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";9400;4;37600;2022-09-03
TR50379;137;34;1;Married;6.36;Choco Bar;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";8800;6;52800;2022-09-03
TR53618;118;20;1;Single;3.28;Cheese Stick;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";15000;5;75000;2022-09-03
TR54455;305;29;1;Married;4.08;Yoghurt;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";10000;3;30000;2022-09-03
TR78094;35;48;1;Married;10.58;Ginger Candy ;Buana Indah;Buana;General Trade;"3,316694";"114,590111";3200;7;22400;2022-09-03
TR91952;231;51;1;Married;16.59;Cheese Stick;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";15000;5;75000;2022-09-03
TR15472;336;51;0;Single;10.84;Cashew;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";18000;1;18000;2022-09-04
TR16421;316;45;0;Married;9.49;Crackers;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";7500;2;15000;2022-09-04
TR1877;382;54;0;Married;15.55;Crackers;Priangan;Priangan;Modern Trade;-5,45;"105,26667";7500;2;15000;2022-09-04
TR28701;369;32;0;Married;10.62;Choco Bar;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";8800;7;61600;2022-09-04
TR3104;125;55;1;Married;12.75;Thai Tea;Priangan;Priangan;Modern Trade;-5,45;"105,26667";4200;5;21000;2022-09-04
TR33209;213;24;1;Single;5.72;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;2;8400;2022-09-04
TR35055;11;42;0;Married;12.25;Coffee Candy;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";9400;4;37600;2022-09-04
TR36807;167;28;1;Married;2.91;Cashew;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";18000;3;54000;2022-09-04
TR42955;74;3;1;Married;5.09;Ginger Candy ;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";3200;5;16000;2022-09-04
TR51628;444;53;0;Married;15.31;Ginger Candy ;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";3200;6;19200;2022-09-04
TR63130;291;49;0;Married;19.98;Choco Bar;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";8800;2;17600;2022-09-04
TR7318;305;29;1;Married;4.08;Cheese Stick;Buana Indah;Buana;General Trade;"3,316694";"114,590111";15000;2;30000;2022-09-04
TR79242;107;38;1;Married;9.85;Oat;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";16000;3;48000;2022-09-04
TR86503;370;26;1;Single;1.28;Coffee Candy;Priangan;Priangan;Modern Trade;-5,45;"105,26667";9400;5;47000;2022-09-04
TR91849;208;39;1;Married;7.52;Ginger Candy ;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";3200;6;19200;2022-09-04
TR14437;29;59;1;Married;10.5;Ginger Candy ;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";3200;5;16000;2022-09-05
TR1959;310;23;0;Married;4.17;Cheese Stick;Priangan;Priangan;Modern Trade;-5,45;"105,26667";15000;2;30000;2022-09-05
TR45818;384;59;1;Married;4.42;Cashew;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";18000;3;54000;2022-09-05
TR52447;77;26;0;Married;4.67;Coffee Candy;Buana;Buana;General Trade;-1,26916;"116,825264";9400;2;18800;2022-09-05
TR56968;281;35;0;Married;3.03;Crackers;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";7500;6;45000;2022-09-05
TR59606;307;31;0;Married;5.22;Cheese Stick;Priangan;Priangan;Modern Trade;-5,45;"105,26667";15000;5;75000;2022-09-05
TR65251;268;49;1;Single;5.18;Ginger Candy ;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";3200;5;16000;2022-09-05
TR7427;158;49;1;Married;5.6;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;4;16800;2022-09-05
TR78882;209;47;0;Single;2.55;Thai Tea;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";4200;5;21000;2022-09-05
TR81827;441;19;0;Single;2.66;Thai Tea;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";4200;3;12600;2022-09-05
TR91724;217;39;1;Single;6.96;Crackers;Priangan;Priangan;Modern Trade;-5,45;"105,26667";7500;6;45000;2022-09-05
TR29805;243;38;0;Married;3.34;Potato Chip;Priangan;Priangan;Modern Trade;-5,45;"105,26667";12000;2;24000;2022-09-06
TR67381;316;45;0;Married;9.49;Thai Tea;Buana Indah;Buana;General Trade;"3,316694";"114,590111";4200;5;21000;2022-09-06
TR75662;206;68;0;Married;8.3;Thai Tea;Buana;Buana;General Trade;-1,26916;"116,825264";4200;5;21000;2022-09-06
TR90114;21;52;0;Married;12.72;Oat;Priangan;Priangan;Modern Trade;-5,45;"105,26667";16000;2;32000;2022-09-06
TR94623;320;30;0;Married;3.72;Cashew;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";18000;4;72000;2022-09-06
TR15243;97;51;1;Married;20.22;Potato Chip;Priangan;Priangan;Modern Trade;-5,45;"105,26667";12000;2;24000;2022-09-07
TR19364;37;51;0;Married;17.11;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;3;12600;2022-09-07
TR20317;53;32;0;Married;7.36;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;4;16800;2022-09-07
TR28219;280;60;1;Married;9.57;Cashew;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";18000;1;18000;2022-09-07
TR53948;187;49;1;Married;9.18;Cheese Stick;Buana;Buana;General Trade;-1,26916;"116,825264";15000;2;30000;2022-09-07
TR71949;270;49;1;Married;8.81;Yoghurt;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";10000;4;40000;2022-09-07
TR74289;304;34;0;Single;8.55;Oat;Priangan;Priangan;Modern Trade;-5,45;"105,26667";16000;3;48000;2022-09-07
TR77633;187;49;1;Married;9.18;Ginger Candy ;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";3200;7;22400;2022-09-07
TR85896;86;60;1;Married;9.54;Thai Tea;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";4200;2;8400;2022-09-07
TR89081;296;38;1;Single;3.18;Cheese Stick;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";15000;3;45000;2022-09-07
TR97423;262;34;1;Married;5.61;Coffee Candy;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";9400;5;47000;2022-09-07
TR99723;417;47;1;Married;12.75;Coffee Candy;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";9400;5;47000;2022-09-07
TR14054;424;38;0;Married;10.06;Thai Tea;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";4200;5;21000;2022-09-08
TR17682;422;21;1;Single;3.88;Potato Chip;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";12000;3;36000;2022-09-08
TR27494;447;54;1;Married;20.37;Ginger Candy ;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";3200;7;22400;2022-09-08
TR28643;175;60;0;Married;9.7;Potato Chip;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";12000;1;12000;2022-09-08
TR28689;428;60;1;Married;4.49;Cheese Stick;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";15000;2;30000;2022-09-08
TR32896;317;55;0;Married;13.89;Thai Tea;Harapan Baru;Harapan Baru;General Trade;"3,597031";"98,678513";4200;3;12600;2022-09-08
TR35472;8;37;1;Married;5.49;Potato Chip;Sinar Harapan;Harapan Baru;General Trade;"5,54829";"95,323753";12000;2;24000;2022-04-08
TR3689;351;45;1;Married;18.34;Thai Tea;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";4200;2;8400;2022-04-08
TR58906;150;61;1;Married;8.56;Crackers;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";7500;1;7500;2022-04-08
TR7016;375;58;0;Married;8.39;Ginger Candy ;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;"107,608238";3200;5;16000;2022-04-08
TR97242;310;23;0;Married;4.17;Yoghurt;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";10000;3;30000;2022-04-08
TR11531;308;45;0;Married;10.72;Coffee Candy;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";9400;2;18800;2022-09-09
TR25829;88;21;0;Single;2.97;Cashew;Sinar Harapan;Prestasi;General Trade;"0,533505";"101,447403";18000;4;72000;2022-09-09
TR26416;384;59;1;Married;4.42;Potato Chip;Lingga;Lingga;Modern Trade;-3,654703;"128,190643";12000;1;12000;2022-09-09
TR2750;370;26;1;Single;1.28;Crackers;Priangan;Priangan;Modern Trade;-5,45;"105,26667";7500;4;30000;2022-09-09
TR3310;2;60;1;Married;6.23;Yoghurt;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";10000;1;10000;2022-09-09
TR37874;235;37;0;Married;5.35;Crackers;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";7500;1;7500;2022-09-09
TR39787;442;42;1;Married;14.88;Thai Tea;Prima Kota;Prima;Modern Trade;-7,797068;"110,370529";4200;3;12600;2022-09-09
TR51447;158;49;1;Married;5.6;Oat;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";16000;2;32000;2022-09-09
TR570;340;41;0;Single;10.9;Potato Chip;Prima Tendean;Prima;Modern Trade;-6,2;"106,816666";12000;5;60000;2022-09-09
TR61002;222;45;0;Married;15.03;Choco Bar;Gita Ginara;Gita;General Trade;-6,966667;"110,416664";8800;5;44000;2022-09-09
TR61203;180;22;1;Married;4.07;Yoghurt;Prestasi Utama;Prestasi;General Trade;-2,990934;"104,756554";10000;4;40000;2022-09-09
TR63789;35;48;1;Married;10.58;Thai Tea;Lingga;Lingga;Modern Trade;-5,135399;"119,42379";4200;5;21000;2022-09-09
TR70268;273;27;1;Married;3.32;Ginger Candy ;Buana;Buana;General Trade;-1,26916;"116,825264";3200;3;9600;2022-09-09
TR70505;186;34;1;Married;4.02;Choco Bar;Buana Indah;Buana;General Trade;"3,316694";"114,590111";8800;4;35200;2022-09-09
